u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,junction,access,width,tunnel,bridge
342660306,26296951,0,38843893,tertiary,1,30 mph,Merrion Street,True,,False,145.47671249676634,"LINESTRING (430190.92042457487 433922.3673334614, 430213.3179641908 433917.80498703977, 430235.6251243528 433913.98763153865, 430238.69802480476 433913.4399809113, 430252.1628677837 433911.12344311236, 430270.7362655612 433907.18205613596, 430279.408685205 433905.4800236728, 430301.6477990194 433902.01858672197, 430316.02534096036 433900.1531784177, 430321.64798153023 433899.4996596514, 430325.4711030972 433899.05704919074, 430330.43057890586 433899.10021766706, 430334.6940985008 433899.81760208076)",,,,,
52167301,1600452710,0,"[27257979, 1416045183]",tertiary,,,Wade Lane,True,,False,98.39630970298356,"LINESTRING (430164.7643431396 433926.56071588583, 430171.702239962 433932.3687580337, 430174.2145868659 433934.99960128823, 430175.23075477476 433936.764098209, 430177.542014773 433941.98609261715, 430178.38840666146 433950.6923476923, 430179.1423120025 433961.48976425687, 430179.8444976508 433967.01295362436, 430183.8066357938 433979.7669858211, 430184.77174973255 433982.298875698, 430186.51762681303 433986.3267189991, 430188.82562225405 433990.0021345258, 430193.9649257209 433998.9362786029, 430204.2846373087 434013.4780668629)",,,,,
52167301,342660306,0,38843883,tertiary,1,30 mph,Merrion Street,True,,False,26.43651739044755,"LINESTRING (430164.7643431396 433926.56071588583, 430178.4821089936 433923.8227902333, 430183.3923014115 433923.3314209095, 430190.92042457487 433922.3673334614)",,,,,
52350416,52350418,0,1415268849,tertiary,1,30 mph,North Street,True,,False,22.308072405424195,"LINESTRING (430549.844078721 434066.2948478415, 430535.3128655798 434049.3215884159)",,,,,
52350416,52167555,0,6242219,residential,,20 mph,Melbourne Street,False,,False,27.478465119441793,"LINESTRING (430549.844078721 434066.2948478415, 430557.5824586958 434063.3633527098, 430575.73736122646 434056.8836423791)",,,,,
52167499,52167555,0,1415268850,residential,,20 mph,Melbourne Street,False,,True,43.276714470254305,"LINESTRING (430616.4991057096 434042.0063536811, 430575.73736122646 434056.8836423791)",,,,,
52167499,52167467,0,6242216,unclassified,,20 mph,St Thomas Row,False,,True,84.85988193638512,"LINESTRING (430616.4991057096 434042.0063536811, 430618.0359181723 434046.7228337582, 430623.2729264039 434062.756722296, 430568.5146787829 434082.7721708629, 430563.95156609407 434084.600559348)",,,,,
52167499,52167520,0,1415268850,residential,,20 mph,Melbourne Street,False,,False,74.13744148556256,"LINESTRING (430616.4991057096 434042.0063536811, 430627.50288651744 434038.3063017522, 430686.9515168331 434018.2888208848)",,,,,
52167555,52167499,0,1415268850,residential,,20 mph,Melbourne Street,False,,False,43.276714470254305,"LINESTRING (430575.73736122646 434056.8836423791, 430616.4991057096 434042.0063536811)",,,,,
52167555,52350416,0,6242219,residential,,20 mph,Melbourne Street,False,,True,27.478465119441793,"LINESTRING (430575.73736122646 434056.8836423791, 430557.5824586958 434063.3633527098, 430549.844078721 434066.2948478415)",,,,,
52167555,52167573,0,6242225,unclassified,,20 mph,Brunswick Row,False,,False,24.140888718979607,"LINESTRING (430575.73736122646 434056.8836423791, 430575.5345489176 434050.6070477058, 430575.0097835622 434047.24346521625, 430573.7327432616 434044.0975101164, 430570.46494180436 434040.1931223796, 430566.6154558087 434035.59511396906)",,,,,
52167520,1743296800,0,32816805,unclassified,,20 mph,Bridge Street,True,,False,20.898337214069294,"LINESTRING (430686.9515168331 434018.2888208848, 430681.35958023265 433998.1357823536)",,,,,
52167520,52167499,0,1415268850,residential,,20 mph,Melbourne Street,False,,True,74.13744148556256,"LINESTRING (430686.9515168331 434018.2888208848, 430627.50288651744 434038.3063017522, 430616.4991057096 434042.0063536811)",,,,,
1743296800,52167543,0,453297314,unclassified,,20 mph,Bridge Street,False,,False,2.931200761497125,"LINESTRING (430681.35958023265 433998.1357823536, 430680.5151081194 433995.3264164707)",,,,,
52167543,52167611,0,453297314,unclassified,,20 mph,Bridge Street,False,,False,21.09953070433735,"LINESTRING (430680.5151081194 433995.3264164707, 430675.3467452304 433974.85349022143)",,,,,
52167543,1743296800,0,453297314,unclassified,,20 mph,Bridge Street,False,,True,2.931200761497125,"LINESTRING (430680.5151081194 433995.3264164707, 430681.35958023265 433998.1357823536)",,,,,
52167543,52167573,0,6242220,residential,,20 mph,Lower Brunswick Street,False,,True,120.48629406234562,"LINESTRING (430680.5151081194 433995.3264164707, 430675.37263949635 433997.0952785582, 430566.6154558087 434035.59511396906)",,,,,
52167573,304904907,0,6242225,unclassified,,20 mph,Brunswick Row,False,,False,30.601645007583734,"LINESTRING (430566.6154558087 434035.59511396906, 430547.29409020353 434011.8035412418)",,,,,
52167573,52167543,0,6242220,residential,,20 mph,Lower Brunswick Street,False,,False,120.48629406234562,"LINESTRING (430566.6154558087 434035.59511396906, 430675.37263949635 433997.0952785582, 430680.5151081194 433995.3264164707)",,,,,
52167573,52350418,0,6242220,residential,,20 mph,Lower Brunswick Street,False,,True,34.09279755644157,"LINESTRING (430566.6154558087 434035.59511396906, 430544.30922641547 434045.3857553692, 430535.3128655798 434049.3215884159)",,,,,
52167573,52167555,0,6242225,unclassified,,20 mph,Brunswick Row,False,,True,24.140888718979607,"LINESTRING (430566.6154558087 434035.59511396906, 430570.46494180436 434040.1931223796, 430573.7327432616 434044.0975101164, 430575.0097835622 434047.24346521625, 430575.5345489176 434050.6070477058, 430575.73736122646 434056.8836423791)",,,,,
304904907,52167573,0,6242225,unclassified,,20 mph,Brunswick Row,False,,True,30.601645007583734,"LINESTRING (430547.29409020353 434011.8035412418, 430566.6154558087 434035.59511396906)",,,,,
304904907,304904904,0,6242225,unclassified,,20 mph,Brunswick Row,False,,False,49.79392457069152,"LINESTRING (430547.29409020353 434011.8035412418, 430540.48654775834 434003.25869657437, 430517.98284673464 433971.4800642036)",,,,,
304904907,52167611,0,6242231,unclassified,,20 mph,Nile Street,False,,True,132.92081814707944,"LINESTRING (430547.29409020353 434011.8035412418, 430551.5968553986 434010.51863363537, 430628.14963761484 433987.6410235048, 430675.3467452304 433974.85349022143)",,,,,
52350418,52167573,0,6242220,residential,,20 mph,Lower Brunswick Street,False,,False,34.09279755644157,"LINESTRING (430535.3128655798 434049.3215884159, 430544.30922641547 434045.3857553692, 430566.6154558087 434035.59511396906)",,,,,
52350418,52350420,0,"[1415268849, 616128596]",tertiary,"['2', '1']",30 mph,North Street,True,,False,86.80644405130931,"LINESTRING (430535.3128655798 434049.3215884159, 430488.39134947304 433995.5209965146, 430486.1129918396 433993.40331482503, 430484.1254389661 433991.1317537045, 430477.9606894626 433983.99309871125)",,,,,
342660357,26296956,0,175145754,tertiary,3,30 mph,New Briggate,True,,False,9.054378494090999,"LINESTRING (430355.13533518405 433916.69492032204, 430362.4114359238 433922.11601179617)",,,,,
342660357,52162718,0,"[6242186, 1337729591]",motorway_link,1,"['30 mph', '40 mph']",,True,A64(M),False,177.0887852596405,"LINESTRING (430355.13533518405 433916.69492032204, 430361.95385560126 433927.6873606028, 430367.2046168708 433937.67942236434, 430368.7952341842 433941.250149457, 430370.7544664052 433946.8927659375, 430372.9437426037 433957.69950521726, 430372.3970707443 433969.91271697555, 430371.0911431858 433985.45892605756, 430365.896405824 434034.0141575093, 430363.28879942803 434058.35290513595, 430362.535416922 434089.2904579465)",,,,,
52350420,52351599,0,1267509524,tertiary,2,30 mph,North Street,True,,False,3.3496969063424555,"LINESTRING (430477.9606894626 433983.99309871125, 430476.0553422179 433981.23251470726)",,,,,
52350420,304904904,0,6072860,unclassified,,20 mph,Trafalgar Street,False,,False,41.92427763097761,"LINESTRING (430477.9606894626 433983.99309871125, 430481.8333185225 433982.004372844, 430485.5783549295 433980.3931180007, 430517.98284673464 433971.4800642036)",,,,,
52351599,52162805,0,6242188,tertiary,1,30 mph,,True,,False,33.3590410427461,"LINESTRING (430476.0553422179 433981.23251470726, 430466.60793878516 433965.34949104313, 430466.30920003855 433962.66609751945, 430467.09031042265 433959.0217188877, 430469.4100899085 433955.7767507407, 430473.0303505689 433953.09654454025)",,,,,
52351599,52350425,0,162435852,busway,1,30 mph,North Street,True,,False,32.02520076889765,"LINESTRING (430476.0553422179 433981.23251470726, 430471.7058488697 433979.5687010011, 430466.90114786546 433975.9882015153, 430460.5050937414 433967.94683309004, 430456.9659172717 433962.19378861436, 430455.02875470405 433958.24248577154)",,no,,,
52350425,52351597,0,6251097,busway,1,30 mph,Vicar Lane,True,,False,5.923358280563039,"LINESTRING (430455.02875470405 433958.24248577154, 430453.8281371764 433952.43785902683)",,no,,,
52350425,52162805,0,162446385,tertiary,,30 mph,New York Road,True,,False,18.67110565656697,"LINESTRING (430455.02875470405 433958.24248577154, 430473.0303505689 433953.09654454025)",,,,,
52351597,52162805,0,162446382,tertiary,2,30 mph,New Briggate,True,,False,19.157165208172735,"LINESTRING (430453.8281371764 433952.43785902683, 430462.7441960313 433952.77387246396, 430473.0303505689 433953.09654454025)",,,,,
52351597,1743296708,0,162446384,busway,1,30 mph,Vicar Lane,True,,False,23.894325976312523,"LINESTRING (430453.8281371764 433952.43785902683, 430450.642507208 433942.9486542059, 430447.58619432256 433936.87608513725, 430443.6661247153 433930.9425589071)",,no,,,
1743296736,52351597,0,162446381,tertiary,2,30 mph,New Briggate,True,,False,18.523504082298523,"LINESTRING (430435.29524847656 433951.1493892735, 430442.0628744411 433951.6717082164, 430453.8281371764 433952.43785902683)",,,,,
1743296736,10624200325,0,162446387,tertiary,2,30 mph,North Street,True,,False,14.65370254932315,"LINESTRING (430435.29524847656 433951.1493892735, 430435.3836479986 433955.8007836421, 430435.9232770871 433961.9682896652, 430437.1644715686 433965.5812805629)",,yes,,,
4621501025,1743296713,0,910096423,tertiary,1,30 mph,Vicar Lane,True,,False,22.705389576014788,"LINESTRING (430434.80534303916 433914.96327012277, 430435.3496766893 433937.6757125285)",,,,,
1743296708,1743296713,0,162435856,tertiary,2,30 mph,Vicar Lane,True,,False,10.797559423688577,"LINESTRING (430443.6661247153 433930.9425589071, 430439.75229282805 433933.18695571553, 430437.7720842271 433934.85419624567, 430435.3496766893 433937.6757125285)",,,,,
1743296708,4621501025,0,162435860,tertiary,1,20 mph,Vicar Lane,True,,False,18.252164225184202,"LINESTRING (430443.6661247153 433930.9425589071, 430439.7549915005 433923.62942466594, 430434.80534303916 433914.96327012277)",,,,,
52638526,250932750,0,"[23200835, 23200859, 467286159]",tertiary,2,20 mph,Lovell Park Road,False,,"[False, True]",290.1270717504736,"LINESTRING (430371.7794575804 434653.6242232657, 430384.2554066155 434627.75827028183, 430393.1342790428 434607.19858774834, 430404.6029885146 434579.2789122773, 430414.7557246603 434550.1824666071, 430420.46518441854 434527.8888348137, 430426.40509675187 434504.59533045103, 430430.1666055659 434484.12493456365, 430437.9827492718 434428.4658600752, 430439.48007853806 434401.70551430294, 430439.7012608052 434379.787992025, 430439.53897525015 434374.34614271333)",,,,,yes
250932750,250932749,0,23200835,tertiary,2,,Lovell Park Road,False,,False,17.77996777223934,"LINESTRING (430439.53897525015 434374.34614271333, 430438.7651378013 434356.5723053509)",,,,,
250932750,52678050,0,6272521,residential,,,Lovell Park Hill,False,,False,42.69976881580963,"LINESTRING (430439.53897525015 434374.34614271333, 430450.0326913716 434374.0025373412, 430451.4884956294 434373.95635081676, 430476.5985976025 434367.2098594173, 430481.3024577117 434365.9719999344)",,,,,
250932750,52638526,0,"[23200859, 23200835, 467286159]",tertiary,2,20 mph,Lovell Park Road,False,,"[False, True]",290.1270717504736,"LINESTRING (430439.53897525015 434374.34614271333, 430439.7012608052 434379.787992025, 430439.48007853806 434401.70551430294, 430437.9827492718 434428.4658600752, 430430.1666055659 434484.12493456365, 430426.40509675187 434504.59533045103, 430420.46518441854 434527.8888348137, 430414.7557246603 434550.1824666071, 430404.6029885146 434579.2789122773, 430393.1342790428 434607.19858774834, 430384.2554066155 434627.75827028183, 430371.7794575804 434653.6242232657)",,,,,yes
52677787,52678050,0,6272526,residential,2,,Lovell Park Hill,False,,True,7.4452930066972485,"LINESTRING (430488.4362290478 434363.77080849884, 430481.3024577117 434365.9719999344)",,,,,
52677787,921270404,0,6272526,residential,2,,Lovell Park Hill,False,,False,90.42164634130032,"LINESTRING (430488.4362290478 434363.77080849884, 430520.15627585235 434354.37491062365, 430542.09377227054 434347.37448532076, 430552.3612109131 434341.33293196873, 430566.0446142239 434332.598810871, 430570.89930881304 434328.4357864205)",,,,,
52677787,13002467017,0,6272533,residential,2,,Lovell Park Gate,False,,False,52.59723262934527,"LINESTRING (430488.4362290478 434363.77080849884, 430487.02670198056 434359.7339046664, 430476.2389867394 434322.1790883051, 430472.5108150439 434319.20639227936, 430471.24817031436 434314.85890893894)",,,,,
52678050,52677787,0,6272526,residential,2,,Lovell Park Hill,False,,False,7.4452930066972485,"LINESTRING (430481.3024577117 434365.9719999344, 430488.4362290478 434363.77080849884)",,,,,
52678050,52678071,0,6272521,residential,,,Lovell Park Hill,False,,False,64.52510899604869,"LINESTRING (430481.3024577117 434365.9719999344, 430490.189985298 434398.96379929734, 430491.3732712314 434403.355278632, 430498.53538446594 434428.20250671904)",,,,,
52678050,250932750,0,6272521,residential,,,Lovell Park Hill,False,,True,42.69976881580962,"LINESTRING (430481.3024577117 434365.9719999344, 430476.5985976025 434367.2098594173, 430451.4884956294 434373.95635081676, 430450.0326913716 434374.0025373412, 430439.53897525015 434374.34614271333)",,,,,
921270404,52677997,0,6272526,residential,2,,Lovell Park Hill,False,,False,42.92090507254481,"LINESTRING (430570.89930881304 434328.4357864205, 430572.13583370496 434321.6122460003, 430572.6604082332 434310.8453311896, 430572.95719758875 434303.70413125015, 430571.395860614 434294.67047029804, 430568.29559601576 434286.305495644)",,,,,
921270404,52677787,0,6272526,residential,2,,Lovell Park Hill,False,,True,90.42164634130032,"LINESTRING (430570.89930881304 434328.4357864205, 430566.0446142239 434332.598810871, 430552.3612109131 434341.33293196873, 430542.09377227054 434347.37448532076, 430520.15627585235 434354.37491062365, 430488.4362290478 434363.77080849884)",,,,,
921270404,84481561,0,78507506,residential,,,Lovell Park Close,False,,True,29.540540582271948,"LINESTRING (430570.89930881304 434328.4357864205, 430577.65549146256 434331.63968961523, 430578.4958612928 434332.04571433854, 430599.69857837894 434332.717970339)",,,,,
13002467017,52677787,0,6272533,residential,2,,Lovell Park Gate,False,,True,52.59723262934527,"LINESTRING (430471.24817031436 434314.85890893894, 430472.5108150439 434319.20639227936, 430476.2389867394 434322.1790883051, 430487.02670198056 434359.7339046664, 430488.4362290478 434363.77080849884)",,,,,
52677997,921270404,0,6272526,residential,2,,Lovell Park Hill,False,,True,42.92090507254481,"LINESTRING (430568.29559601576 434286.305495644, 430571.395860614 434294.67047029804, 430572.95719758875 434303.70413125015, 430572.6604082332 434310.8453311896, 430572.13583370496 434321.6122460003, 430570.89930881304 434328.4357864205)",,,,,
52677997,52678479,0,6272529,residential,2,,Lovell Park Hill,False,,False,50.71390602173653,"LINESTRING (430568.29559601576 434286.305495644, 430560.4050938878 434288.3792490305, 430554.731278131 434289.8777481556, 430529.4319728232 434297.2790498261, 430526.6881429061 434294.857905895, 430525.37205782696 434289.6199501391, 430525.0317641272 434288.27144564374)",,,,,
52677997,52678468,0,6272529,residential,2,,Lovell Park Hill,False,,True,48.29526054429124,"LINESTRING (430568.29559601576 434286.305495644, 430573.6927427328 434284.81633699907, 430593.8667844822 434278.63914239197, 430595.3228661103 434276.5346226344, 430594.7763547108 434273.4824331363, 430593.29019460926 434268.0764534477, 430590.54343860835 434258.02255940053)",,,,,
52678479,52677997,0,6272529,residential,2,,Lovell Park Hill,False,,True,50.71390602173653,"LINESTRING (430525.0317641272 434288.27144564374, 430525.37205782696 434289.6199501391, 430526.6881429061 434294.857905895, 430529.4319728232 434297.2790498261, 430554.731278131 434289.8777481556, 430560.4050938878 434288.3792490305, 430568.29559601576 434286.305495644)",,,,,
52678468,52677997,0,6272529,residential,2,,Lovell Park Hill,False,,False,48.295260544291246,"LINESTRING (430590.54343860835 434258.02255940053, 430593.29019460926 434268.0764534477, 430594.7763547108 434273.4824331363, 430595.3228661103 434276.5346226344, 430593.8667844822 434278.63914239197, 430573.6927427328 434284.81633699907, 430568.29559601576 434286.305495644)",,,,,
52678071,52678050,0,6272521,residential,,,Lovell Park Hill,False,,True,64.52510899604869,"LINESTRING (430498.53538446594 434428.20250671904, 430491.3732712314 434403.355278632, 430490.189985298 434398.96379929734, 430481.3024577117 434365.9719999344)",,,,,
304904882,304904884,0,6242167,tertiary,2,30 mph,Skinner Lane,True,,False,81.01045828523422,"LINESTRING (430793.97299492 434272.6600300702, 430775.1130658769 434276.25253441464, 430736.0509784725 434284.2523322614, 430724.29919899337 434286.58981024544, 430714.30181268824 434288.54937523906)",,,,,
304904882,52678401,0,6272518,unclassified,,20 mph,Leylands Road,False,,False,69.12454127864014,"LINESTRING (430793.97299492 434272.6600300702, 430793.0863782138 434267.2579183708, 430791.6682815396 434257.5352844802, 430789.87951003405 434246.0856305809, 430789.56357203424 434244.047430426, 430785.5197297657 434217.9295436286, 430783.5873123015 434204.27592786704)",,,,,
52728502,52732247,0,385413933,trunk,,30 mph,Woodhouse Lane,False,A660,False,8.370386651999274,"LINESTRING (429998.0006847547 434152.85919449676, 430002.0848528054 434145.54189985385)",,,,,
52728502,342647088,0,236290343,trunk,2,30 mph,Woodhouse Lane,True,A660,False,27.759689604524468,"LINESTRING (429998.0006847547 434152.85919449676, 429988.4036790795 434160.1969011973, 429980.67613945133 434173.88859238906)",,,,,
52728502,52732399,0,"[1018866852, 609734116, 23148581]",trunk,"['2', '1']",30 mph,Clay Pit Lane,True,A58,False,152.46971057129835,"LINESTRING (429998.0006847547 434152.85919449676, 430014.5290604583 434162.63365958177, 430028.72709181736 434169.122125205, 430031.2094114891 434170.26176860754, 430038.13998551446 434173.0654523799, 430043.3953589739 434176.2255939761, 430054.77104976255 434184.2648929345, 430069.4400580888 434195.35168674996, 430097.8886935729 434217.5308383686, 430114.4488339495 434230.49913191434, 430123.3655144455 434238.8677421919)",,,,,
52732247,52728502,0,385413933,trunk,,30 mph,Woodhouse Lane,False,A660,True,8.370386651999274,"LINESTRING (430002.0848528054 434145.54189985385, 429998.0006847547 434152.85919449676)",,,,,
52732247,3887608931,0,"[581717210, 609734117]",tertiary,,30 mph,Woodhouse Lane,False,,False,48.5447851251745,"LINESTRING (430002.0848528054 434145.54189985385, 430004.71081473917 434138.6380890722, 430008.415205529 434128.91507866373, 430010.03606170235 434124.69742438244, 430014.97917441686 434111.8113263791, 430017.8330851089 434104.2859044075, 430019.4336304605 434100.1571343646)",,,,,
342647088,5518536463,0,236290343,trunk,2,30 mph,Woodhouse Lane,True,A660,False,15.933192474164255,"LINESTRING (429980.67613945133 434173.88859238906, 429972.0480707564 434187.30751333944)",,,,,
8663865756,5518536459,0,934911867,residential,,20 mph,,False,,False,3.257404052078678,"LINESTRING (429968.4979862636 434192.4808563031, 429966.16787078907 434190.1962028274)",,,,,
8663865756,52732230,0,934911867,residential,,20 mph,,False,,True,8.673765251003534,"LINESTRING (429968.4979862636 434192.4808563031, 429974.15958913503 434199.07043237216)",,,,,
8663865756,298186515,0,153236480,trunk,2,30 mph,Woodhouse Lane,True,A660,False,83.50095203252064,"LINESTRING (429968.4979862636 434192.4808563031, 429967.3755812723 434193.94236986956, 429953.2717935368 434213.9688062167, 429937.53298814845 434233.2393900113, 429929.66498759575 434242.145933899, 429925.59832304326 434246.74857079657, 429920.6890886993 434252.3138334784, 429916.15051879425 434257.59217830724)",,,,,
163639554,163639554,0,6270678,residential,,20 mph,Queen Square,True,,False,221.22645205391808,"LINESTRING (430006.31392108905 434230.9526222738, 430042.30242103577 434268.77880290244, 430053.4563829898 434257.92411867157, 430073.4390776763 434239.37094395794, 430087.49393221707 434226.0203690523, 430075.1070611255 434216.4947030819, 430061.1571827516 434204.1997224201, 430046.3732304628 434193.5795257586, 430038.56145230547 434200.86179969134, 430016.8686790542 434221.10651972075, 430009.34189430764 434228.12363172986, 430006.31392108905 434230.9526222738)",,,,,
163639554,52732230,0,606745638,residential,,20 mph,Queen Square,False,,True,45.200078785381486,"LINESTRING (430006.31392108905 434230.9526222738, 429980.0626049669 434204.98284945986, 429974.15958913503 434199.07043237216)",,,,,
3887608931,342660331,0,24038319,tertiary,2,,Woodhouse Lane,True,,False,38.62930431634733,"LINESTRING (430019.4336304605 434100.1571343646, 430026.29977755604 434092.45710394206, 430029.7389573502 434085.0800756451, 430033.7778361527 434073.5345021584, 430036.0924473299 434065.8943771195)",,,,,
3887608931,52732247,0,"[581717210, 609734117]",tertiary,,30 mph,Woodhouse Lane,False,,True,48.5447851251745,"LINESTRING (430019.4336304605 434100.1571343646, 430017.8330851089 434104.2859044075, 430014.97917441686 434111.8113263791, 430010.03606170235 434124.69742438244, 430008.415205529 434128.91507866373, 430004.71081473917 434138.6380890722, 430002.0848528054 434145.54189985385)",,,,,
4621500999,1303879422,0,1354515851,trunk,2,40 mph,Clay Pit Lane,True,A58,False,12.654649627424794,"LINESTRING (430207.48070942843 434350.9501580383, 430214.22820076055 434361.67490303435)",,,,,
4621500999,8489672962,0,913919319,motorway_link,1,40 mph,,True,A58(M),False,12.094717119680535,"LINESTRING (430207.48070942843 434350.9501580383, 430207.98808774806 434356.0270473191, 430207.3710986683 434358.77128924814, 430204.7158252629 434362.0142265463)",,,,,
52746882,49556960,0,"[619241252, 38633198]",trunk,2,30 mph,Sheepscar Street South,True,A61,False,163.55031407151114,"LINESTRING (430815.08625483257 434501.6460499078, 430830.0724662829 434464.02603256144, 430860.03528466605 434391.35627270234, 430861.4705229321 434387.4269705744, 430869.9990185102 434368.45694444026, 430874.6742340815 434363.58096368005, 430876.77640488365 434361.39176968765, 430886.21311847353 434358.54987846815)",,,,,
84481561,921270409,0,78507507,residential,,,Lovell Park Mews,False,,True,48.831399242557325,"LINESTRING (430599.69857837894 434332.717970339, 430600.124243775 434381.576668091)",,,,,
84481561,921270404,0,78507506,residential,,,Lovell Park Close,False,,False,29.540540582271944,"LINESTRING (430599.69857837894 434332.717970339, 430578.4958612928 434332.04571433854, 430577.65549146256 434331.63968961523, 430570.89930881304 434328.4357864205)",,,,,
84481561,921270406,0,78507506,residential,,,Lovell Park Close,False,,True,30.49804013526805,"LINESTRING (430599.69857837894 434332.717970339, 430611.9248976681 434332.31926557526, 430612.39824063896 434350.62524355773)",,,,,
921270409,84481561,0,78507507,residential,,,Lovell Park Mews,False,,False,48.831399242557325,"LINESTRING (430600.124243775 434381.576668091, 430599.69857837894 434332.717970339)",,,,,
921270406,84481561,0,78507506,residential,,,Lovell Park Close,False,,False,30.49804013526805,"LINESTRING (430612.39824063896 434350.62524355773, 430611.9248976681 434332.31926557526, 430599.69857837894 434332.717970339)",,,,,
118610832,250131780,0,236285560,tertiary,,,Wade Lane,False,,True,6.789189195401845,"LINESTRING (430267.9855478685 434068.185046162, 430272.3516562416 434073.39808820223)",,,,,
118610832,52167239,0,30832309,tertiary,,,Wade Lane,True,,False,90.08941328408336,"LINESTRING (430267.9855478685 434068.185046162, 430266.3578486689 434062.1885664589, 430250.38701917767 434045.6408486747, 430241.83285161084 434038.2312028343, 430230.678410063 434028.5573004937, 430205.5890708111 434004.218200954)",,,,,
250131780,118610832,0,236285560,tertiary,,,Wade Lane,False,,False,6.789189195401845,"LINESTRING (430272.3516562416 434073.39808820223, 430267.9855478685 434068.185046162)",,,,,
250131780,250932738,0,"[23202761, 23200835, 6272515, 331222813]",tertiary,2,,"['Lovell Park Road', 'Wade Lane']",False,,True,239.12744279971037,"LINESTRING (430272.3516562416 434073.39808820223, 430282.3559879435 434082.65299700666, 430284.54934737325 434084.6810199107, 430287.57969788776 434087.6490592052, 430306.3639051475 434106.0397958349, 430322.6644492139 434121.4438245214, 430327.1356352153 434125.66735139256, 430335.98081661103 434134.8815094696, 430341.6725645729 434140.8152734579, 430370.1353983026 434177.9611465179, 430380.43253148283 434192.79247627617, 430385.86239247746 434201.51731947984, 430390.30693435186 434209.83524016535, 430413.5992885628 434263.1701634489)",,,,,yes
250131780,6336700462,0,503355045,unclassified,2,20 mph,Merrion Way,False,,False,93.23532091277067,"LINESTRING (430272.3516562416 434073.39808820223, 430263.5925721059 434080.41797459056, 430261.5388217486 434082.2739629237, 430254.81502385315 434089.28473470453, 430249.80838672066 434093.52499081206, 430241.4039021956 434097.65434875677, 430230.87449358986 434100.37924019585, 430189.4263316896 434111.661644034)",,,,,
244150453,8373170800,0,38893260,unclassified,2,30 mph,East Parade,False,,True,104.90432407332179,"LINESTRING (429788.7796525454 433696.28101958113, 429780.86895882036 433659.90331086586, 429778.04793329 433647.7243208336, 429772.8744851347 433623.2135497717, 429768.52591757505 433602.61336306564, 429767.68703116657 433598.8250868649, 429766.35579882143 433593.73190697737)",,,,,
244150453,244150453,0,"[22753336, 855576627, 1182607027, 22762375]",unclassified,"['2', '1']","['20 mph', '30 mph']","['Park Row', 'Bedford Street', 'South Parade', 'East Parade']",True,,False,353.0936230944196,"LINESTRING (429788.7796525454 433696.28101958113, 429794.39658402867 433728.7277129069, 429796.75041631504 433732.5144836211, 429799.22483282804 433734.94460652187, 429802.695784313 433736.0347686793, 429806.4766407612 433736.0365188678, 429858.3600064185 433734.19657270005, 429918.72903055244 433733.1233589549, 429931.2586902501 433732.9028149301, 429931.9010151249 433695.17745508335, 429857.8347647499 433695.60705397907, 429788.7796525454 433696.28101958113)",,yes,,,
8373170800,298186494,0,5944507,tertiary,3,30 mph,King Street,False,,True,61.95141219417997,"LINESTRING (429766.35579882143 433593.73190697737, 429761.9903270268 433584.1021962614, 429758.63332985813 433579.56362127117, 429748.2125217285 433567.09170825244, 429738.635406402 433556.6056522882, 429734.67209536786 433550.02713388484, 429730.7154304044 433543.4375347545)",,,,,
8373170800,244150453,0,38893260,unclassified,2,30 mph,East Parade,False,,False,104.90432407332179,"LINESTRING (429766.35579882143 433593.73190697737, 429767.68703116657 433598.8250868649, 429768.52591757505 433602.61336306564, 429772.8744851347 433623.2135497717, 429778.04793329 433647.7243208336, 429780.86895882036 433659.90331086586, 429788.7796525454 433696.28101958113)",,,,,
244449799,9405615106,0,854772019,unclassified,3,20 mph,The Headrow,False,,False,45.27919351361295,"LINESTRING (430108.735589852 433771.95632560935, 430107.02051482693 433772.34587485297, 430086.66907063307 433776.1652558347, 430082.560512564 433776.94002374494, 430077.1733089378 433777.84011917876, 430064.05160188745 433780.01471808366)",,yes,,,
9405615106,9077392916,0,"[4371976, 1442988520, 616128588, 1057594590]",unclassified,2,20 mph,Albion Street,False,,True,113.45850285449133,"LINESTRING (430064.05160188745 433780.01471808366, 430064.62772347714 433789.82072637393, 430065.1319294768 433798.51363881107, 430065.7323255107 433808.64246732905, 430066.26744297607 433814.5651156275, 430069.45432502026 433832.22080138954, 430071.28566212894 433842.4687796533, 430072.0358527138 433846.6904742479, 430072.83164812485 433850.99034564674, 430076.0214152341 433866.1314992362, 430076.87035077414 433871.38857865485, 430077.8777988394 433879.66191662126, 430079.2186107343 433889.3615646851, 430079.25885381975 433892.33255988976)",,yes,,,
9405615106,921265743,0,"[28930129, 601679844, 38879158, 601679847]","['unclassified', 'residential']","['2', '1']",20 mph,"['Short Street', 'Upper Basinghall Street', 'Butts Court', 'Albion Street']",False,,"[False, True]",300.8213037842363,"LINESTRING (430064.05160188745 433780.01471808366, 430063.775839676 433766.50555743393, 430063.7268999872 433762.8335470096, 430063.00464874366 433706.93011893856, 430061.38873778685 433676.4001842708, 430060.8616906686 433666.1271856878, 430059.84785403067 433646.49380792165, 430025.2950392816 433648.14192359895, 430017.11262328766 433640.112005792, 430014.3064407804 433638.0690686008, 430008.4908034707 433633.8372574927, 429975.7026187211 433634.5512801714, 429978.18832081655 433712.57399904856)",,yes,,,
