editor,degree,proximity_mean,proximity_min,direct_strength_sum,direct_contact_fraction,shared_neighbours_total,jaccard_with_source_neighbourhood,min_distance_to_sources,distance_map,degree_norm,shared_neighbours_norm,jaccard_norm,priority_score,priority_rank,priority_label
Fabian318,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4710,lower
Farhikht,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4711,lower
Federico Leva (BEIC),2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4712,lower
Fences and windows,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4713,lower
Fkj,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4714,lower
Foamposite,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4715,lower
Franco56,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4716,lower
FredWalsh,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4717,lower
Funke,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4718,lower
GZWDer (flood),2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4719,lower
Gamma127,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4720,lower
Gengoalias,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4721,lower
Giovanni Alfredo Garciliano Diaz,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4722,lower
Gpwitteveen,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4723,lower
GrandEscogriffe,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4724,lower
Greatfermat,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4725,lower
Gustave2001,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4726,lower
Gürbetaler,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4727,lower
Ham II,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4728,lower
Happy5214,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4729,lower
Haqeemi786,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4730,lower
Hastaneh,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4731,lower
HellraiserSIX,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4732,lower
Henxter,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4733,lower
Hfnreiwjfd,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4734,lower
Hikaru84,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4735,lower
Hiàn (mobile),2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4736,lower
Hogü-456,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4737,lower
HumanAFuser,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4738,lower
Huwpritchard,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4739,lower
Incarus,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4740,lower
Inductiveload,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4741,lower
Ing MSI,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4742,lower
Invisigoth67,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4743,lower
J 1982,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4744,lower
JRobble,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4745,lower
Jace338,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4746,lower
Jcwf,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4747,lower
Jd22292,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4748,lower
Jean-Mahmood,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4749,lower
Jimkats,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4750,lower
Jjll141,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4751,lower
Jni,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4752,lower
Jnorton7558,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4753,lower
JudgeErn,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4754,lower
Just A Brick,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4755,lower
Justlettersandnumbers,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4756,lower
Jón,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4757,lower
Kelper 22b,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4758,lower
Kethyga,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4759,lower
Kinu,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4760,lower
Kiro Bassem,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4761,lower
Kline,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4762,lower
Koffermejia,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4763,lower
Kou Dou,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4764,lower
Kwamikagami,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4765,lower
Ladylucks-uk,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4766,lower
LaesaMajestas,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4767,lower
Laurent04000,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4768,lower
Le Paragone,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4769,lower
Lemnaminor,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4770,lower
LexICon,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4771,lower
Lio.dee,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4772,lower
Lion-hearted85,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4773,lower
Lockley,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4774,lower
Lyndonjbnixon,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4775,lower
MAyo,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4776,lower
MChubeka,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4777,lower
MEEM DAL .,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4778,lower
Maire,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4779,lower
MaksOttoVonStirlitz,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4780,lower
Marco Ciaramella,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4781,lower
Mathiash98,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4782,lower
Matrix 2,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4783,lower
Matrix 22,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4784,lower
Mcclipper,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4785,lower
Mediran,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4786,lower
Mike Krüger,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4787,lower
Mkwahl,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4788,lower
Mnafisalmukhdi1,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4789,lower
Moogsi,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4790,lower
Muksina1090,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4791,lower
Muryam,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4792,lower
Musschrot,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4793,lower
Mxn,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4794,lower
Mykhal,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4795,lower
Namnguyenvn,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4796,lower
NengDorla,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4797,lower
Nimaoval,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4798,lower
Ninguyen150492,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4799,lower
Nlbkos,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4800,lower
Obelix83,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4801,lower
OdileB,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4802,lower
OliverGalvin,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4803,lower
Omphteliba,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4804,lower
Only used for self promotion,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4805,lower
Osa osa 5,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4806,lower
Osk,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4807,lower
Osnix,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4808,lower
Owennson,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4809,lower
PaSova,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4810,lower
PantherStrix,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4811,lower
Peccafly,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4812,lower
Pepe357,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4813,lower
Pfrankdc,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4814,lower
Photocyte,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4815,lower
PlyrStar93,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4816,lower
Pommée,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4817,lower
Poslovitch,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4818,lower
Pouyana,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4819,lower
Prof Speed,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4820,lower
Promotionalkiller,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4821,lower
Quentinv57,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4822,lower
RLuts,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4823,lower
Ralf Roletschek,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4824,lower
Random Wikipedia User,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4825,lower
Rasbak,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4826,lower
Rastinition,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4827,lower
Rbianchi96,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4828,lower
Rdmpage,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4829,lower
Reader85,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4830,lower
Redboston,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4831,lower
Redrose64,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4832,lower
ReneeWrites,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4833,lower
Rob Lowe - Smartify,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4834,lower
Roberta jr.,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4835,lower
Rohieb,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4836,lower
Ronn,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4837,lower
Roqz,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4838,lower
Rufusingram,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4839,lower
Rxy,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4840,lower
Samuelbrinkmann,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4841,lower
Santga,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4842,lower
SchiDD,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4843,lower
Schwalbe,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4844,lower
Sebaspro906,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4845,lower
Sidohayder,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4846,lower
SigmaB,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4847,lower
Sikky,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4848,lower
Silberštejn,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4849,lower
Silva Selva,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4850,lower
SirEdimon,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4851,lower
Sitacuisses,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4852,lower
Sjoel,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4853,lower
Skh sourav halder,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4854,lower
Skywolf,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4855,lower
Somakaiiyo,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4856,lower
Somnifuguist,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4857,lower
Soul Train,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4858,lower
Spielertyp,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4859,lower
Stho002,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4860,lower
Stim pl,2,0.5,0.5,0.0,0.0,1,0.0008271298593879239,2,{'Cycn': 2},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.20324636487877532,4861,lower
